condition_case_id,case_id,artifact_id,source_id,artifact_family_group,case_type,condition,expected_behavior,risk_label,representation_status,execution_status
ext-art-014-neg::skillops_ablation,ext-art-014-neg,ext-art-014,anthropics-skills,agent_skills,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-014-bnd::original_freeform,ext-art-014-bnd,ext-art-014,anthropics-skills,agent_skills,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-014-bnd::skillops_normalized,ext-art-014-bnd,ext-art-014,anthropics-skills,agent_skills,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-014-bnd::skillops_ablation,ext-art-014-bnd,ext-art-014,anthropics-skills,agent_skills,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-014-risk::original_freeform,ext-art-014-risk,ext-art-014,anthropics-skills,agent_skills,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-014-risk::skillops_normalized,ext-art-014-risk,ext-art-014,anthropics-skills,agent_skills,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-014-risk::skillops_ablation,ext-art-014-risk,ext-art-014,anthropics-skills,agent_skills,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-015-pos::original_freeform,ext-art-015-pos,ext-art-015,anthropics-skills,agent_skills,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-015-pos::skillops_normalized,ext-art-015-pos,ext-art-015,anthropics-skills,agent_skills,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-015-pos::skillops_ablation,ext-art-015-pos,ext-art-015,anthropics-skills,agent_skills,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-015-neg::original_freeform,ext-art-015-neg,ext-art-015,anthropics-skills,agent_skills,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-015-neg::skillops_normalized,ext-art-015-neg,ext-art-015,anthropics-skills,agent_skills,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-015-neg::skillops_ablation,ext-art-015-neg,ext-art-015,anthropics-skills,agent_skills,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-015-bnd::original_freeform,ext-art-015-bnd,ext-art-015,anthropics-skills,agent_skills,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-015-bnd::skillops_normalized,ext-art-015-bnd,ext-art-015,anthropics-skills,agent_skills,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-015-bnd::skillops_ablation,ext-art-015-bnd,ext-art-015,anthropics-skills,agent_skills,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-015-risk::original_freeform,ext-art-015-risk,ext-art-015,anthropics-skills,agent_skills,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-015-risk::skillops_normalized,ext-art-015-risk,ext-art-015,anthropics-skills,agent_skills,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-015-risk::skillops_ablation,ext-art-015-risk,ext-art-015,anthropics-skills,agent_skills,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-016-pos::original_freeform,ext-art-016-pos,ext-art-016,anthropics-skills,agent_skills,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-016-pos::skillops_normalized,ext-art-016-pos,ext-art-016,anthropics-skills,agent_skills,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-016-pos::skillops_ablation,ext-art-016-pos,ext-art-016,anthropics-skills,agent_skills,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-016-neg::original_freeform,ext-art-016-neg,ext-art-016,anthropics-skills,agent_skills,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-016-neg::skillops_normalized,ext-art-016-neg,ext-art-016,anthropics-skills,agent_skills,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-016-neg::skillops_ablation,ext-art-016-neg,ext-art-016,anthropics-skills,agent_skills,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-016-bnd::original_freeform,ext-art-016-bnd,ext-art-016,anthropics-skills,agent_skills,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-016-bnd::skillops_normalized,ext-art-016-bnd,ext-art-016,anthropics-skills,agent_skills,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-016-bnd::skillops_ablation,ext-art-016-bnd,ext-art-016,anthropics-skills,agent_skills,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-016-risk::original_freeform,ext-art-016-risk,ext-art-016,anthropics-skills,agent_skills,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-016-risk::skillops_normalized,ext-art-016-risk,ext-art-016,anthropics-skills,agent_skills,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-016-risk::skillops_ablation,ext-art-016-risk,ext-art-016,anthropics-skills,agent_skills,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-017-pos::original_freeform,ext-art-017-pos,ext-art-017,anthropics-skills,agent_skills,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-017-pos::skillops_normalized,ext-art-017-pos,ext-art-017,anthropics-skills,agent_skills,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-017-pos::skillops_ablation,ext-art-017-pos,ext-art-017,anthropics-skills,agent_skills,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-017-neg::original_freeform,ext-art-017-neg,ext-art-017,anthropics-skills,agent_skills,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-017-neg::skillops_normalized,ext-art-017-neg,ext-art-017,anthropics-skills,agent_skills,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-017-neg::skillops_ablation,ext-art-017-neg,ext-art-017,anthropics-skills,agent_skills,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-017-bnd::original_freeform,ext-art-017-bnd,ext-art-017,anthropics-skills,agent_skills,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-017-bnd::skillops_normalized,ext-art-017-bnd,ext-art-017,anthropics-skills,agent_skills,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-017-bnd::skillops_ablation,ext-art-017-bnd,ext-art-017,anthropics-skills,agent_skills,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-017-risk::original_freeform,ext-art-017-risk,ext-art-017,anthropics-skills,agent_skills,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-017-risk::skillops_normalized,ext-art-017-risk,ext-art-017,anthropics-skills,agent_skills,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-017-risk::skillops_ablation,ext-art-017-risk,ext-art-017,anthropics-skills,agent_skills,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-018-pos::original_freeform,ext-art-018-pos,ext-art-018,anthropics-skills,agent_skills,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-018-pos::skillops_normalized,ext-art-018-pos,ext-art-018,anthropics-skills,agent_skills,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-018-pos::skillops_ablation,ext-art-018-pos,ext-art-018,anthropics-skills,agent_skills,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-018-neg::original_freeform,ext-art-018-neg,ext-art-018,anthropics-skills,agent_skills,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-018-neg::skillops_normalized,ext-art-018-neg,ext-art-018,anthropics-skills,agent_skills,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-018-neg::skillops_ablation,ext-art-018-neg,ext-art-018,anthropics-skills,agent_skills,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-018-bnd::original_freeform,ext-art-018-bnd,ext-art-018,anthropics-skills,agent_skills,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-018-bnd::skillops_normalized,ext-art-018-bnd,ext-art-018,anthropics-skills,agent_skills,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-018-bnd::skillops_ablation,ext-art-018-bnd,ext-art-018,anthropics-skills,agent_skills,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-018-risk::original_freeform,ext-art-018-risk,ext-art-018,anthropics-skills,agent_skills,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-018-risk::skillops_normalized,ext-art-018-risk,ext-art-018,anthropics-skills,agent_skills,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-018-risk::skillops_ablation,ext-art-018-risk,ext-art-018,anthropics-skills,agent_skills,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-019-pos::original_freeform,ext-art-019-pos,ext-art-019,anthropics-skills,agent_skills,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-019-pos::skillops_normalized,ext-art-019-pos,ext-art-019,anthropics-skills,agent_skills,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-019-pos::skillops_ablation,ext-art-019-pos,ext-art-019,anthropics-skills,agent_skills,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-019-neg::original_freeform,ext-art-019-neg,ext-art-019,anthropics-skills,agent_skills,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-019-neg::skillops_normalized,ext-art-019-neg,ext-art-019,anthropics-skills,agent_skills,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-019-neg::skillops_ablation,ext-art-019-neg,ext-art-019,anthropics-skills,agent_skills,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-019-bnd::original_freeform,ext-art-019-bnd,ext-art-019,anthropics-skills,agent_skills,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-019-bnd::skillops_normalized,ext-art-019-bnd,ext-art-019,anthropics-skills,agent_skills,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-019-bnd::skillops_ablation,ext-art-019-bnd,ext-art-019,anthropics-skills,agent_skills,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-019-risk::original_freeform,ext-art-019-risk,ext-art-019,anthropics-skills,agent_skills,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-019-risk::skillops_normalized,ext-art-019-risk,ext-art-019,anthropics-skills,agent_skills,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-019-risk::skillops_ablation,ext-art-019-risk,ext-art-019,anthropics-skills,agent_skills,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-020-pos::original_freeform,ext-art-020-pos,ext-art-020,anthropics-skills,agent_skills,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-020-pos::skillops_normalized,ext-art-020-pos,ext-art-020,anthropics-skills,agent_skills,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-020-pos::skillops_ablation,ext-art-020-pos,ext-art-020,anthropics-skills,agent_skills,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-020-neg::original_freeform,ext-art-020-neg,ext-art-020,anthropics-skills,agent_skills,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-020-neg::skillops_normalized,ext-art-020-neg,ext-art-020,anthropics-skills,agent_skills,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-020-neg::skillops_ablation,ext-art-020-neg,ext-art-020,anthropics-skills,agent_skills,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-020-bnd::original_freeform,ext-art-020-bnd,ext-art-020,anthropics-skills,agent_skills,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-020-bnd::skillops_normalized,ext-art-020-bnd,ext-art-020,anthropics-skills,agent_skills,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-020-bnd::skillops_ablation,ext-art-020-bnd,ext-art-020,anthropics-skills,agent_skills,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
